ilan no,Price,City,Town,Neighbourhood,Total Square of Meter,Number of room,Age of Structure,Floor of house,Number of floors,Heating,Credi Accepting
14800827,"3,250,000",Kocaeli Satılık Daire,Başiskele Satılık Daire,Yeşilyurt Mahallesi Satılık Daire,150 M2,3+1,0 (Yeni),5,Bahçe Dublex,Yerden Isıtma,Krediye Uygun
14801934,"4,100,000",Kocaeli Satılık Daire,İzmit Satılık Daire,Yenişehir Mahallesi Satılık Daire,145 M2,3+1,0 (Yeni),3,3.Kat,Yerden Isıtma,Krediye Uygun
14801872,"2,470,000",Kocaeli Satılık Daire,İzmit Satılık Daire,Gündoğdu Mahallesi Satılık Daire,130 M2,2+1,4,4,Bahçe Katı,Kombi Doğalgaz,Krediye Uygun Değil
14801445,"1,900,000",Kocaeli Satılık Daire,Kartepe Satılık Daire,Köseköy Mahallesi Satılık Daire,105 M2,2+1,5-10,3,2.Kat,Kombi Doğalgaz,Krediye Uygun
14801048,"4,000,000",Kocaeli Satılık Daire,Çayırova Satılık Daire,Çayırova Mahallesi Satılık Daire,200 M2,3+1,0 (Yeni),4,Çatı Katı,Kombi Doğalgaz,Krediye Uygun Değil
14801908,"2,200,000",Kocaeli Satılık Daire,Kartepe Satılık Daire,Fatih Sultan Mehmet Mahallesi Satılık Daire,100 M2,2+1,0 (Yeni),3,2.Kat,Yerden Isıtma,Krediye Uygun
14802765,"2,350,000",Kocaeli Satılık Daire,İzmit Satılık Daire,28 Haziran Mahallesi Satılık Daire,82 M2,2+1,5-10,11,5.Kat,Merkezi (Pay Ölçer),Krediye Uygun
14801081,"3,850,000",Kocaeli Satılık Daire,Çayırova Satılık Daire,Çayırova Mahallesi Satılık Daire,160 M2,3+1,0 (Yeni),3,Çatı Katı,Kombi Doğalgaz,Krediye Uygun
14801077,"4,000,000",Kocaeli Satılık Daire,Çayırova Satılık Daire,Çayırova Mahallesi Satılık Daire,170 M2,3+1,0 (Yeni),3,Çatı Katı,Kombi Doğalgaz,Krediye Uygun
15178048,"2,050,000",Kocaeli Satılık Daire,Çayırova Satılık Daire,Atatürk Mahallesi Satılık Daire,140 M2,3+1,0 (Yeni),4,Bahçe Dublex,Kombi Doğalgaz,Krediye Uygun
14803123,"1,550,000",Kocaeli Satılık Daire,Darıca Satılık Daire,Kazım Karabekir Mahallesi Satılık Daire,85 M2,2+1,21 Ve Üzeri,3,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun Değil
14802978,"630,000",Kocaeli Satılık Daire,Çayırova Satılık Daire,Çayırova Mahallesi Satılık Daire,85 M2,1+1,16-20,5,Bahçe Katı,Doğalgaz Sobalı,Krediye Uygun Değil
14802521,"2,500,000",Kocaeli Satılık Daire,Çayırova Satılık Daire,Özgürlük Mahallesi Satılık Daire,95 M2,2+1,0 (Yeni),4,3.Kat,Kombi Doğalgaz,Krediye Uygun
14803120,"2,745,000",Kocaeli Satılık Daire,Darıca Satılık Daire,Abdi İpekçi Mahallesi Satılık Daire,90 M2,2+1,0 (Yeni),3,2.Kat,Kombi Doğalgaz,Krediye Uygun Değil
14800687,"2,895,000",Kocaeli Satılık Daire,Körfez Satılık Daire,Güney Mahallesi Satılık Daire,130 M2,3+1,5-10,3,2.Kat,Kombi Doğalgaz,Krediye Uygun
14804441,"3,250,000",Kocaeli Satılık Daire,Gebze Satılık Daire,İstasyon Mahallesi Satılık Daire,120 M2,3+1,5-10,7,2.Kat,Kombi Doğalgaz,Krediye Uygun
14809070,"900,000",Kocaeli Satılık Daire,Çayırova Satılık Daire,Çayırova Mahallesi Satılık Daire,80 M2,1+1,21 Ve Üzeri,5,Çatı Katı,Kombi Doğalgaz,Krediye Uygun Değil
14809095,"3,250,000",Kocaeli Satılık Daire,Darıca Satılık Daire,Bayramoğlu Mahallesi Satılık Daire,80 M2,2+1,1,4,Bahçe Katı,Kombi Doğalgaz,Krediye Uygun
14804454,"3,750,000",Kocaeli Satılık Daire,Darıca Satılık Daire,Kazım Karabekir Mahallesi Satılık Daire,195 M2,4+1,3,4,Çatı Katı,Kombi Doğalgaz,Krediye Uygun
14804421,"2,600,000",Kocaeli Satılık Daire,Darıca Satılık Daire,Osman Gazi Mahallesi Satılık Daire,170 M2,4+1,11-15,3,1.Kat,Kombi Doğalgaz,Krediye Uygun
14809895,"3,450,000",Kocaeli Satılık Daire,Karamürsel Satılık Daire,4 Temmuz Mahallesi Satılık Daire,130 M2,3+1,21 Ve Üzeri,5,2.Kat,Kombi Doğalgaz,Krediye Uygun
14810847,"3,750,000",Kocaeli Satılık Daire,Darıca Satılık Daire,Nenehatun Mahallesi Satılık Daire,105 M2,3+1,0 (Yeni),4,2.Kat,Kombi Doğalgaz,Krediye Uygun
14810111,"3,400,000",Kocaeli Satılık Daire,Kartepe Satılık Daire,Dumlupınar Mahallesi Satılık Daire,125 M2,3+1,0 (Yeni),4,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
14811030,"2,250,000",Kocaeli Satılık Daire,İzmit Satılık Daire,Şirintepe Mahallesi Satılık Daire,105 M2,2+1,11-15,3,1.Kat,Kombi Doğalgaz,Krediye Uygun
14809187,"1,985,000",Kocaeli Satılık Daire,Çayırova Satılık Daire,Özgürlük Mahallesi Satılık Daire,110 M2,2+1,0 (Yeni),4,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
14811655,"2,125,000",Kocaeli Satılık Daire,Çayırova Satılık Daire,Atatürk Mahallesi Satılık Daire,120 M2,2+1,5-10,4,1.Kat,Kombi Doğalgaz,Krediye Uygun
14812612,"3,530,000",Kocaeli Satılık Daire,Darıca Satılık Daire,Piri Reis Mahallesi Satılık Daire,180 M2,4+1,0 (Yeni),3,Çatı Dubleks,Kombi Doğalgaz,Krediye Uygun
14815645,"1,825,000",Kocaeli Satılık Daire,Kartepe Satılık Daire,Ertuğrul Gazi Mahallesi Satılık Daire,80 M2,2+1,1,3,1.Kat,Yerden Isıtma,Krediye Uygun
14815002,"4,200,000",Kocaeli Satılık Daire,Darıca Satılık Daire,Sırasöğütler Mahallesi Satılık Daire,160 M2,3+1,2,5,Çatı Dubleks,Kombi Doğalgaz,Krediye Uygun
14816646,"4,350,000",Kocaeli Satılık Daire,Başiskele Satılık Daire,Yeşilyurt Mahallesi Satılık Daire,231 M2,3+1,0 (Yeni),2,Çatı Dubleks,Yerden Isıtma,Krediye Uygun Değil
14813057,"2,800,000",Kocaeli Satılık Daire,Çayırova Satılık Daire,Özgürlük Mahallesi Satılık Daire,160 M2,4+1,0 (Yeni),4,4.Kat,Kombi Doğalgaz,Krediye Uygun
14822215,"2,750,000",Kocaeli Satılık Daire,Gebze Satılık Daire,Barış Mahallesi Satılık Daire,100 M2,2+1,5-10,4,2.Kat,Kombi Doğalgaz,Krediye Uygun
14822230,"2,250,000",Kocaeli Satılık Daire,Darıca Satılık Daire,Kazım Karabekir Mahallesi Satılık Daire,90 M2,2+1,5-10,3,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
14822248,"3,300,000",Kocaeli Satılık Daire,Gebze Satılık Daire,Kirazpınar Mahallesi Satılık Daire,118 M2,3+1,11-15,12,10.Kat,Merkezi (Pay Ölçer),Krediye Uygun
14809180,"1,700,000",Kocaeli Satılık Daire,Derince Satılık Daire,Yenikent Mahallesi Satılık Daire,130 M2,2+1,21 Ve Üzeri,5,3.Kat,Kombi Doğalgaz,Krediye Uygun Değil
14822925,"3,100,000",Kocaeli Satılık Daire,Darıca Satılık Daire,Bayramoğlu Mahallesi Satılık Daire,100 M2,2+1,21 Ve Üzeri,3,2.Kat,Kombi Doğalgaz,Krediye Uygun Değil
14814747,"2,375,000",Kocaeli Satılık Daire,İzmit Satılık Daire,Yeşilova Mahallesi Satılık Daire,110 M2,2+1,5-10,3,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
14809723,"2,500,000",Kocaeli Satılık Daire,Başiskele Satılık Daire,Yeşilyurt Mahallesi Satılık Daire,100 M2,2+1,0 (Yeni),4,Bahçe Katı,Yerden Isıtma,Krediye Uygun
14824214,"3,999,999",Kocaeli Satılık Daire,Kartepe Satılık Daire,Sarımeşe Mahallesi Satılık Daire,155 M2,4+1,0 (Yeni),4,1.Kat,Yerden Isıtma,Krediye Uygun
14834133,"7,250,000",Kocaeli Satılık Daire,Gebze Satılık Daire,Barış Mahallesi Satılık Daire,200 M2,3+1,16-20,5,2.Kat,Kombi Doğalgaz,Krediye Uygun
14822778,"2,600,000",Kocaeli Satılık Daire,Kandıra Satılık Daire,Çarşı Mahallesi Satılık Daire,110 M2,3+1,16-20,3,3.Kat,Kombi Fueloil,Krediye Uygun Değil
14835253,"2,950,000",Kocaeli Satılık Daire,Körfez Satılık Daire,Mimar Sinan Mahallesi Satılık Daire,135 M2,2+1,0 (Yeni),5,4.Kat,Yerden Isıtma,Krediye Uygun
14814507,"3,400,000",Kocaeli Satılık Daire,Darıca Satılık Daire,Osman Gazi Mahallesi Satılık Daire,160 M2,4+1,0 (Yeni),3,3.Kat,Kombi Doğalgaz,Krediye Uygun
14832235,"2,575,000",Kocaeli Satılık Daire,Kartepe Satılık Daire,Köseköy Mahallesi Satılık Daire,115 M2,3+1,0 (Yeni),3,2.Kat,Kombi Doğalgaz,Krediye Uygun
14824213,"2,350,000",Kocaeli Satılık Daire,Kartepe Satılık Daire,Ataevler Mahallesi Satılık Daire,135 M2,2+1,1,4,3.Kat,Yerden Isıtma,Krediye Uygun
14834022,"2,620,000",Kocaeli Satılık Daire,Çayırova Satılık Daire,Özgürlük Mahallesi Satılık Daire,115 M2,3+1,4,4,3.Kat,Merkezi Doğalgaz,Krediye Uygun
14840633,"4,355,000",Kocaeli Satılık Daire,Başiskele Satılık Daire,Fatih Mahallesi Satılık Daire,175 M2,4+1,0 (Yeni),4,Bahçe Dublex,Yerden Isıtma,Krediye Uygun
14840961,"2,550,000",Kocaeli Satılık Daire,Kartepe Satılık Daire,Fatih Sultan Mehmet Mahallesi Satılık Daire,97 M2,2+1,0 (Yeni),4,2.Kat,Kombi Doğalgaz,Krediye Uygun
14832670,"3,245,000",Kocaeli Satılık Daire,Kartepe Satılık Daire,Ataevler Mahallesi Satılık Daire,145 M2,3+1,5-10,3,2.Kat,Kombi Doğalgaz,Krediye Uygun
14841019,"1,840,000",Kocaeli Satılık Daire,Derince Satılık Daire,Çenedağ Mahallesi Satılık Daire,140 M2,3+1,21 Ve Üzeri,5,5.Kat,Kombi Doğalgaz,Krediye Uygun
14835275,"4,250,000",Kocaeli Satılık Daire,İzmit Satılık Daire,Yenişehir Mahallesi Satılık Daire,110 M2,3+1,1,3,Çatı Dubleks,Yerden Isıtma,Krediye Uygun
14841741,"2,800,000",Kocaeli Satılık Daire,Çayırova Satılık Daire,Atatürk Mahallesi Satılık Daire,120 M2,3+1,5-10,3,1.Kat,Kombi Doğalgaz,Krediye Uygun
14841023,"3,750,000",Kocaeli Satılık Daire,Çayırova Satılık Daire,Özgürlük Mahallesi Satılık Daire,145 M2,3+1,5-10,4,2.Kat,Kombi Doğalgaz,Krediye Uygun
14847005,"2,475,000",Kocaeli Satılık Daire,Körfez Satılık Daire,Hacı Osman Mahallesi Satılık Daire,115 M2,2+1,0 (Yeni),2,1.Kat,Yerden Isıtma,Krediye Uygun
14847012,"3,200,000",Kocaeli Satılık Daire,Kartepe Satılık Daire,Fatih Sultan Mehmet Mahallesi Satılık Daire,160 M2,3+1,2,3,Çatı Katı,Kombi Doğalgaz,Krediye Uygun Değil
14840778,"2,549,000",Kocaeli Satılık Daire,Başiskele Satılık Daire,Fatih Mahallesi Satılık Daire,98 M2,2+1,0 (Yeni),4,2.Kat,Yerden Isıtma,Krediye Uygun
14847024,"2,300,000",Kocaeli Satılık Daire,Kartepe Satılık Daire,Ataevler Mahallesi Satılık Daire,110 M2,2+1,0 (Yeni),3,2.Kat,Yerden Isıtma,Krediye Uygun
14847448,"2,850,000",Kocaeli Satılık Daire,Körfez Satılık Daire,İlimtepe Mahallesi Satılık Daire,145 M2,3+1,5-10,5,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
14855562,"1,470,000",Kocaeli Satılık Daire,Körfez Satılık Daire,Mimar Sinan Mahallesi Satılık Daire,45 M2,Stüdyo,0 (Yeni),4,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun Değil
14847007,"2,150,000",Kocaeli Satılık Daire,Kartepe Satılık Daire,Uzunçiftlik Mahallesi Satılık Daire,100 M2,2+1,0 (Yeni),3,2.Kat,Yerden Isıtma,Krediye Uygun
14847658,"7,125,000",Kocaeli Satılık Daire,Darıca Satılık Daire,Cami Mahallesi Satılık Daire,190 M2,3+1,0 (Yeni),3,3.Kat,Yerden Isıtma,Krediye Uygun
14855439,"2,500,000",Kocaeli Satılık Daire,Kartepe Satılık Daire,Ataşehir Mahallesi Satılık Daire,125 M2,3+1,21 Ve Üzeri,3,3.Kat,Merkezi Doğalgaz,Krediye Uygun
14862127,"4,250,000",Kocaeli Satılık Daire,Darıca Satılık Daire,Bayramoğlu Mahallesi Satılık Daire,110 M2,2+1,21 Ve Üzeri,4,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
14862126,"3,750,000",Kocaeli Satılık Daire,Darıca Satılık Daire,Bayramoğlu Mahallesi Satılık Daire,125 M2,3+1,21 Ve Üzeri,4,1.Kat,Kombi Doğalgaz,Krediye Uygun
14862070,"1,650,000",Kocaeli Satılık Daire,Darıca Satılık Daire,Fevzi Çakmak Mahallesi Satılık Daire,105 M2,2+1,21 Ve Üzeri,3,2.Kat,Kombi Doğalgaz,Krediye Uygun
14856348,"2,150,000",Kocaeli Satılık Daire,Kartepe Satılık Daire,Ertuğrul Gazi Mahallesi Satılık Daire,110 M2,2+1,0 (Yeni),3,3.Kat,Yerden Isıtma,Krediye Uygun
14847029,"600,000",Kocaeli Satılık Daire,İzmit Satılık Daire,28 Haziran Mahallesi Satılık Daire,120 M2,2+0,21 Ve Üzeri,4,Kot 1 (-1).Kat,Sobalı,Krediye Uygun Değil
14862856,"1,875,000",Kocaeli Satılık Daire,Gebze Satılık Daire,Köşklü Çeşme Mahallesi Satılık Daire,95 M2,2+1,3,4,Bahçe Katı,Kombi Doğalgaz,Krediye Uygun
14864230,"5,800,000",Kocaeli Satılık Daire,Kartepe Satılık Daire,Emekevler Mahallesi Satılık Daire,286 M2,3+1,4,3,3.Kat,Yerden Isıtma,Krediye Uygun
14856347,"2,499,999",Kocaeli Satılık Daire,Kartepe Satılık Daire,Fatih Sultan Mehmet Mahallesi Satılık Daire,119 M2,3+1,0 (Yeni),3,2.Kat,Yerden Isıtma,Krediye Uygun
14864562,"7,385,000",Kocaeli Satılık Daire,Darıca Satılık Daire,Cami Mahallesi Satılık Daire,170 M2,3+1,0 (Yeni),3,3.Kat,Yerden Isıtma,Krediye Uygun Değil
14854724,"3,450,000",Kocaeli Satılık Daire,Başiskele Satılık Daire,Yeşilyurt Mahallesi Satılık Daire,175 M2,4+1,0 (Yeni),5,Bahçe Dublex,Yerden Isıtma,Krediye Uygun
14872453,"3,000,000",Kocaeli Satılık Daire,İzmit Satılık Daire,Kemalpaşa Mahallesi Satılık Daire,140 M2,3+1,11-15,6,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun
14865255,"2,275,000",Kocaeli Satılık Daire,Kartepe Satılık Daire,Dumlupınar Mahallesi Satılık Daire,85 M2,1+1,4,4,2.Kat,Yerden Isıtma,Krediye Uygun Değil
14863461,"1,750,000",Kocaeli Satılık Daire,İzmit Satılık Daire,Zabıtan Mahallesi Satılık Daire,108 M2,3+1,21 Ve Üzeri,8,8.Kat,Kombi Doğalgaz,Krediye Uygun Değil
14873106,"2,350,000",Kocaeli Satılık Daire,Gölcük Satılık Daire,Kavaklı Mahallesi Satılık Daire,150 M2,3+1,5-10,2,1.Kat,Kombi Doğalgaz,Krediye Uygun
14873714,"2,650,000",Kocaeli Satılık Daire,Darıca Satılık Daire,Abdi İpekçi Mahallesi Satılık Daire,200 M2,4+2,5-10,3,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun
14873684,"2,450,000",Kocaeli Satılık Daire,Darıca Satılık Daire,Piri Reis Mahallesi Satılık Daire,100 M2,2+1,5-10,3,2.Kat,Kombi Doğalgaz,Krediye Uygun
14881711,"4,350,000",Kocaeli Satılık Daire,İzmit Satılık Daire,Cumhuriyet Mahallesi Satılık Daire,150 M2,3+1,11-15,3,Çatı Dubleks,Kombi Doğalgaz,Krediye Uygun
14872247,"6,100,000",Kocaeli Satılık Daire,İzmit Satılık Daire,Şirintepe Mahallesi Satılık Daire,245 M2,4+1,11-15,4,4.Kat,Kombi Doğalgaz,Krediye Uygun
14874035,"5,900,000",Kocaeli Satılık Daire,Başiskele Satılık Daire,Fatih Mahallesi Satılık Daire,173 M2,3+1,0 (Yeni),4,Bahçe Katı,Yerden Isıtma,Krediye Uygun
14880784,"2,500,000",Kocaeli Satılık Daire,Başiskele Satılık Daire,Fatih Mahallesi Satılık Daire,105 M2,2+1,0 (Yeni),4,2.Kat,Yerden Isıtma,Krediye Uygun Değil
14880461,"4,000,000",Kocaeli Satılık Daire,Gebze Satılık Daire,Tatlıkuyu Mahallesi Satılık Daire,200 M2,4+1,5-10,4,4.Kat,Kombi Doğalgaz,Krediye Uygun
14873139,"3,700,000",Kocaeli Satılık Daire,Gölcük Satılık Daire,Çiftlik Mahallesi Satılık Daire,151 M2,4+1,11-15,3,3.Kat,Kombi Doğalgaz,Krediye Uygun
14881302,"2,700,000",Kocaeli Satılık Daire,Darıca Satılık Daire,Nenehatun Mahallesi Satılık Daire,100 M2,2+1,0 (Yeni),3,2.Kat,Kombi Doğalgaz,Krediye Uygun
14882588,"2,800,000",Kocaeli Satılık Daire,Kartepe Satılık Daire,Ataevler Mahallesi Satılık Daire,137 M2,3+1,0 (Yeni),3,Bahçe Dublex,Yerden Isıtma,Krediye Uygun
14886437,"2,999,999",Kocaeli Satılık Daire,Kartepe Satılık Daire,Fatih Sultan Mehmet Mahallesi Satılık Daire,200 M2,4+1,3,3,3.Kat,Kombi Doğalgaz,Krediye Uygun
14880774,"1,860,000",Kocaeli Satılık Daire,Çayırova Satılık Daire,Atatürk Mahallesi Satılık Daire,110 M2,2+1,4,4,Bahçe Katı,Kombi Doğalgaz,Krediye Uygun Değil
14884996,"2,400,000",Kocaeli Satılık Daire,Gebze Satılık Daire,Barış SB Mahallesi Satılık Daire,85 M2,2+1,4,5,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
14890476,"990,000",Kocaeli Satılık Daire,İzmit Satılık Daire,Tavşantepe Mahallesi Satılık Daire,100 M2,2+1,16-20,4,4.Kat,Kombi Doğalgaz,Bilinmiyor
14886434,"1,850,000",Kocaeli Satılık Daire,Kartepe Satılık Daire,Ertuğrul Gazi Mahallesi Satılık Daire,75 M2,1+1,0 (Yeni),3,2.Kat,Yerden Isıtma,Krediye Uygun
14884774,"5,250,000",Kocaeli Satılık Daire,Gebze Satılık Daire,Tatlıkuyu Mahallesi Satılık Daire,165 M2,4+1,3,7,Çatı Dubleks,Merkezi (Pay Ölçer),Krediye Uygun
14896436,"2,790,000",Kocaeli Satılık Daire,Kartepe Satılık Daire,Çepni Mahallesi Satılık Daire,136 M2,3+1,0 (Yeni),3,1.Kat,Yerden Isıtma,Krediye Uygun
14896595,"3,280,000",Kocaeli Satılık Daire,İzmit Satılık Daire,Cumhuriyet Mahallesi Satılık Daire,180 M2,3+1,11-15,3,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
14887623,"2,000,000",Kocaeli Satılık Daire,Derince Satılık Daire,Çenedağ Mahallesi Satılık Daire,95 M2,2+1,0 (Yeni),5,Kot 1 (-1).Kat,Kombi Doğalgaz,Bilinmiyor
14886436,"1,675,000",Kocaeli Satılık Daire,Kartepe Satılık Daire,Ertuğrul Gazi Mahallesi Satılık Daire,70 M2,1+1,0 (Yeni),3,Yüksek Giriş,Yerden Isıtma,Krediye Uygun
14886435,"2,199,999",Kocaeli Satılık Daire,Kartepe Satılık Daire,Fatih Sultan Mehmet Mahallesi Satılık Daire,100 M2,2+1,0 (Yeni),3,2.Kat,Yerden Isıtma,Krediye Uygun
14900173,"2,750,000",Kocaeli Satılık Daire,Çayırova Satılık Daire,İnönü Mahallesi Satılık Daire,145 M2,3+1,0 (Yeni),5,2.Kat,Kombi Doğalgaz,Krediye Uygun
14900183,"2,550,000",Kocaeli Satılık Daire,Çayırova Satılık Daire,Emek Mahallesi Satılık Daire,90 M2,2+1,0 (Yeni),5,2.Kat,Kombi Doğalgaz,Krediye Uygun
14900177,"3,600,000",Kocaeli Satılık Daire,Çayırova Satılık Daire,Özgürlük Mahallesi Satılık Daire,150 M2,4+1,0 (Yeni),4,4.Kat,Kombi Doğalgaz,Krediye Uygun
14900180,"2,350,000",Kocaeli Satılık Daire,Gebze Satılık Daire,Arapçeşme Mahallesi Satılık Daire,95 M2,2+1,0 (Yeni),4,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun Değil
14900187,"2,330,000",Kocaeli Satılık Daire,Çayırova Satılık Daire,Emek Mahallesi Satılık Daire,90 M2,2+1,0 (Yeni),3,2.Kat,Kombi Doğalgaz,Krediye Uygun
14900254,"3,600,000",Kocaeli Satılık Daire,Gebze Satılık Daire,Adem Yavuz Mahallesi Satılık Daire,170 M2,4+1,0 (Yeni),5,4.Kat,Kombi Doğalgaz,Krediye Uygun Değil
14896597,"2,760,000",Kocaeli Satılık Daire,Gölcük Satılık Daire,Kavaklı Mahallesi Satılık Daire,140 M2,3+1,3,2,2.Kat,Kombi Doğalgaz,Krediye Uygun
14900250,"2,425,000",Kocaeli Satılık Daire,Gebze Satılık Daire,Mevlana Mahallesi Satılık Daire,85 M2,2+1,4,4,1.Kat,Kombi Doğalgaz,Krediye Uygun
14900256,"2,300,000",Kocaeli Satılık Daire,Gebze Satılık Daire,Mustafapaşa Mahallesi Satılık Daire,85 M2,2+1,2,5,2.Kat,Kombi Doğalgaz,Krediye Uygun
14900257,"1,750,000",Kocaeli Satılık Daire,Gebze Satılık Daire,İnönü Mahallesi Satılık Daire,95 M2,2+1,5-10,4,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun
14896736,"3,100,000",Kocaeli Satılık Daire,Başiskele Satılık Daire,Yeşilyurt Mahallesi Satılık Daire,125 M2,3+1,0 (Yeni),4,2.Kat,Yerden Isıtma,Krediye Uygun
14900261,"5,800,000",Kocaeli Satılık Daire,Gebze Satılık Daire,Yenikent Mahallesi Satılık Daire,190 M2,3+1,4,9,9.Kat,Merkezi (Pay Ölçer),Krediye Uygun
14900264,"2,600,000",Kocaeli Satılık Daire,Gebze Satılık Daire,Adem Yavuz Mahallesi Satılık Daire,95 M2,2+1,0 (Yeni),5,2.Kat,Kombi Doğalgaz,Krediye Uygun
14900266,"3,800,000",Kocaeli Satılık Daire,Çayırova Satılık Daire,Akse Mahallesi Satılık Daire,250 M2,4+1,0 (Yeni),5,5.Kat,Kombi Doğalgaz,Krediye Uygun
14900349,"2,450,000",Kocaeli Satılık Daire,Gebze Satılık Daire,Mevlana Mahallesi Satılık Daire,80 M2,2+1,5-10,4,2.Kat,Kombi Doğalgaz,Krediye Uygun
14900345,"2,700,000",Kocaeli Satılık Daire,Gebze Satılık Daire,Gaziler Mahallesi Satılık Daire,95 M2,2+1,11-15,5,3.Kat,Kombi Doğalgaz,Krediye Uygun
14900346,"3,350,000",Kocaeli Satılık Daire,Çayırova Satılık Daire,Akse Mahallesi Satılık Daire,125 M2,3+1,0 (Yeni),5,2.Kat,Kombi Doğalgaz,Krediye Uygun
14900270,"2,170,000",Kocaeli Satılık Daire,Gebze Satılık Daire,Adem Yavuz Mahallesi Satılık Daire,85 M2,2+1,0 (Yeni),5,Bahçe Katı,Kombi Doğalgaz,Krediye Uygun
14900269,"1,700,000",Kocaeli Satılık Daire,Gebze Satılık Daire,İnönü Mahallesi Satılık Daire,95 M2,2+1,5-10,5,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun
14900351,"1,720,000",Kocaeli Satılık Daire,Gebze Satılık Daire,Cumhuriyet Mahallesi Satılık Daire,85 M2,2+1,1,5,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
14900564,"2,100,000",Kocaeli Satılık Daire,Kandıra Satılık Daire,Orhan Mahallesi Satılık Daire,135 M2,3+1,16-20,5,5.Kat,Kombi Doğalgaz,Krediye Uygun
14900550,"2,350,000",Kocaeli Satılık Daire,Kartepe Satılık Daire,Emekevler Mahallesi Satılık Daire,110 M2,2+1,0 (Yeni),4,2.Kat,Yerden Isıtma,Krediye Uygun
14900567,"2,800,000",Kocaeli Satılık Daire,İzmit Satılık Daire,Yahyakaptan Mahallesi Satılık Daire,110 M2,2+1,21 Ve Üzeri,7,4.Kat,Merkezi Doğalgaz,Krediye Uygun Değil
14900337,"4,450,000",Kocaeli Satılık Daire,Çayırova Satılık Daire,Emek Mahallesi Satılık Daire,220 M2,4+1,0 (Yeni),4,4.Kat,Kombi Doğalgaz,Krediye Uygun
14905382,"3,650,000",Kocaeli Satılık Daire,Kartepe Satılık Daire,Dumlupınar Mahallesi Satılık Daire,135 M2,3+1,0 (Yeni),5,2.Kat,Yerden Isıtma,Krediye Uygun Değil
14905395,"4,200,000",Kocaeli Satılık Daire,İzmit Satılık Daire,Alikahya Fatih Mahallesi Satılık Daire,125 M2,3+1,16-20,3,3.Kat,Kombi Doğalgaz,Krediye Uygun
14900573,"3,650,000",Kocaeli Satılık Daire,Kartepe Satılık Daire,Uzunçiftlik Mahallesi Satılık Daire,135 M2,3+1,0 (Yeni),3,2.Kat,Yerden Isıtma,Krediye Uygun
14900561,"2,900,000",Kocaeli Satılık Daire,Kartepe Satılık Daire,Ertuğrul Gazi Mahallesi Satılık Daire,135 M2,3+1,0 (Yeni),4,3.Kat,Yerden Isıtma,Krediye Uygun Değil
14900570,"2,625,000",Kocaeli Satılık Daire,Kartepe Satılık Daire,Fatih Sultan Mehmet Mahallesi Satılık Daire,135 M2,2+1,0 (Yeni),3,3.Kat,Yerden Isıtma,Krediye Uygun
14905384,"3,600,000",Kocaeli Satılık Daire,İzmit Satılık Daire,Tepeköy Mahallesi Satılık Daire,126 M2,3+1,0 (Yeni),3,2.Kat,Kombi Doğalgaz,Krediye Uygun
14905601,"3,800,000",Kocaeli Satılık Daire,Derince Satılık Daire,Çınarlı Mahallesi Satılık Daire,205 M2,4+1,1,4,4.Kat,Kombi Doğalgaz,Krediye Uygun
14905397,"2,900,000",Kocaeli Satılık Daire,İzmit Satılık Daire,Tepeköy Mahallesi Satılık Daire,113 M2,2+1,0 (Yeni),3,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
14906261,"2,300,000",Kocaeli Satılık Daire,İzmit Satılık Daire,Cedit Mahallesi Satılık Daire,120 M2,3+1,16-20,5,Kot 2 (-2).Kat,Kombi Doğalgaz,Krediye Uygun
14905389,"3,650,000",Kocaeli Satılık Daire,Kartepe Satılık Daire,Dumlupınar Mahallesi Satılık Daire,135 M2,3+1,0 (Yeni),5,3.Kat,Yerden Isıtma,Krediye Uygun Değil
14905602,"3,300,000",Kocaeli Satılık Daire,Derince Satılık Daire,Çınarlı Mahallesi Satılık Daire,191 M2,4+1,1,4,1.Kat,Kombi Doğalgaz,Krediye Uygun
14905780,"4,650,000",Kocaeli Satılık Daire,Çayırova Satılık Daire,Özgürlük Mahallesi Satılık Daire,177 M2,4+1,0 (Yeni),4,Çatı Dubleks,Kombi Doğalgaz,Krediye Uygun
14905605,"2,250,000",Kocaeli Satılık Daire,Derince Satılık Daire,Sırrıpaşa Mahallesi Satılık Daire,110 M2,2+1,5-10,3,1.Kat,Kombi Doğalgaz,Krediye Uygun
