ilan no,Price,City,Town,Neighbourhood,Total Square of Meter,Number of room,Age of Structure,Floor of house,Number of floors,Heating,Credi Accepting
14912448,"2,200,000",Konya Satılık Daire,Karatay Satılık Daire,Akabe Mahallesi Satılık Daire,135 M2,2+1,11-15,5,Yüksek Giriş,Kombi Doğalgaz,Bilinmiyor
14913345,"3,000,000",Konya Satılık Daire,Karatay Satılık Daire,Mengene Mahallesi Satılık Daire,170 M2,3+1,0 (Yeni),6,3.Kat,Kombi Doğalgaz,Krediye Uygun
14912859,"4,679,000",Konya Satılık Daire,Selçuklu Satılık Daire,Şeker Mahallesi Satılık Daire,220 M2,4+1,5-10,12,11.Kat,Merkezi (Pay Ölçer),Krediye Uygun
14913661,"3,225,000",Konya Satılık Daire,Selçuklu Satılık Daire,Şeker Mahallesi Satılık Daire,160 M2,3+1,0 (Yeni),10,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun Değil
14913752,"920,000",Konya Satılık Daire,Meram Satılık Daire,Gödene Mahallesi Satılık Daire,60 M2,1+1,11-15,4,4.Kat,Kombi Doğalgaz,Krediye Uygun
14915143,"4,250,000",Konya Satılık Daire,Selçuklu Satılık Daire,Sancak Mahallesi Satılık Daire,175 M2,3+1,0 (Yeni),6,3.Kat,Yerden Isıtma,Krediye Uygun
14917566,"1,600,000",Konya Satılık Daire,Ereğli Satılık Daire,Toros Mahallesi Satılık Daire,100 M2,2+1,11-15,6,6.Kat,Merkezi (Pay Ölçer),Krediye Uygun
14923491,"2,600,000",Konya Satılık Daire,Meram Satılık Daire,Hatıp Mahallesi Satılık Daire,170 M2,3+1,2,7,7.Kat,Kombi Doğalgaz,Krediye Uygun Değil
14918459,"3,999,999",Konya Satılık Daire,Selçuklu Satılık Daire,Sille Ak Mahallesi Satılık Daire,160 M2,3+1,0 (Yeni),3,2.Kat,Kombi Doğalgaz,Krediye Uygun
14918387,"900,000",Konya Satılık Daire,Meram Satılık Daire,Sahibiata Mahallesi Satılık Daire,140 M2,2+1,21 Ve Üzeri,3,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun
14923622,"3,450,000",Konya Satılık Daire,Meram Satılık Daire,Harmancık Mahallesi Satılık Daire,140 M2,3+1,0 (Yeni),2,Yüksek Giriş,Merkezi Doğalgaz,Krediye Uygun Değil
14923732,"2,600,000",Konya Satılık Daire,Karatay Satılık Daire,Hacıveyiszade Mahallesi Satılık Daire,150 M2,3+1,4,5,3.Kat,Merkezi (Pay Ölçer),Krediye Uygun
14924332,"1,650,000",Konya Satılık Daire,Selçuklu Satılık Daire,Bosna Hersek Mahallesi Satılık Daire,70 M2,1+1,11-15,4,2.Kat,Merkezi (Pay Ölçer),Krediye Uygun
14924447,"1,700,000",Konya Satılık Daire,Meram Satılık Daire,Alakova Mahallesi Satılık Daire,100 M2,2+1,0 (Yeni),2,2.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15177612,"2,400,000",Konya Satılık Daire,Selçuklu Satılık Daire,Akıncılar Mahallesi Satılık Daire,115 M2,2+1,0 (Yeni),3,Yüksek Giriş,Kombi Doğalgaz,Bilinmiyor
15177382,"2,700,000",Konya Satılık Daire,Selçuklu Satılık Daire,Akşemsettin Mahallesi Satılık Daire,110 M2,2+1,0 (Yeni),5,4.Kat,Kombi Doğalgaz,Bilinmiyor
14920682,"3,800,000",Konya Satılık Daire,Selçuklu Satılık Daire,Kosova Mahallesi Satılık Daire,165 M2,3+1,0 (Yeni),3,2.Kat,Kombi Doğalgaz,Krediye Uygun Değil
14924500,"2,700,000",Konya Satılık Daire,Selçuklu Satılık Daire,Sancak Mahallesi Satılık Daire,170 M2,3+1,11-15,6,6.Kat,Merkezi (Pay Ölçer),Krediye Uygun
14924929,"1,750,000",Konya Satılık Daire,Meram Satılık Daire,Gödene Mahallesi Satılık Daire,150 M2,2+1,5-10,6,Yüksek Giriş,Merkezi (Pay Ölçer),Krediye Uygun
14924967,"1,750,000",Konya Satılık Daire,Selçuklu Satılık Daire,Bosna Hersek Mahallesi Satılık Daire,130 M2,3+1,16-20,10,Çatı Katı,Kombi Doğalgaz,Krediye Uygun
14936151,"3,495,000",Konya Satılık Daire,Karatay Satılık Daire,Kumköprü Mahallesi Satılık Daire,185 M2,4+1,0 (Yeni),5,2.Kat,Yerden Isıtma,Krediye Uygun
14912406,"2,550,000",Konya Satılık Daire,Meram Satılık Daire,Havzan Mahallesi Satılık Daire,135 M2,3+1,21 Ve Üzeri,3,2.Kat,Kombi Doğalgaz,Krediye Uygun
14936416,"1,430,000",Konya Satılık Daire,Selçuklu Satılık Daire,Işıklar Mahallesi Satılık Daire,150 M2,3+1,21 Ve Üzeri,4,4.Kat,Kombi Doğalgaz,Krediye Uygun
14911974,"1,530,000",Konya Satılık Daire,Meram Satılık Daire,Uluğbey Mahallesi Satılık Daire,130 M2,1+1,5-10,3,Çatı Dubleks,Kombi Doğalgaz,Krediye Uygun Değil
14913316,"2,200,000",Konya Satılık Daire,Karatay Satılık Daire,Gaziosmanpaşa Mahallesi Satılık Daire,180 M2,5+1,5-10,4,4.Kat,Merkezi Doğalgaz,Bilinmiyor
14936417,"3,350,000",Konya Satılık Daire,Selçuklu Satılık Daire,Mehmet Akif Mahallesi Satılık Daire,150 M2,3+1,0 (Yeni),3,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
14936414,"2,200,000",Konya Satılık Daire,Selçuklu Satılık Daire,Akşemsettin Mahallesi Satılık Daire,150 M2,1+1,16-20,3,2.Kat,Kombi Doğalgaz,Krediye Uygun Değil
14936418,"1,850,000",Konya Satılık Daire,Selçuklu Satılık Daire,Mehmet Akif Mahallesi Satılık Daire,155 M2,3+1,21 Ve Üzeri,4,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
14936721,"3,325,000",Konya Satılık Daire,Karatay Satılık Daire,Köprübaşı Mahallesi Satılık Daire,215 M2,4+1,4,6,5.Kat,Merkezi Doğalgaz,Krediye Uygun
14937134,"3,000,000",Konya Satılık Daire,Karatay Satılık Daire,Mengene Mahallesi Satılık Daire,170 M2,3+1,0 (Yeni),6,3.Kat,Yerden Isıtma,Krediye Uygun
14937138,"2,750,000",Konya Satılık Daire,Karatay Satılık Daire,Hacısadık Mahallesi Satılık Daire,170 M2,3+1,2,5,3.Kat,Merkezi (Pay Ölçer),Krediye Uygun
14918062,"2,350,000",Konya Satılık Daire,Selçuklu Satılık Daire,Hocacihan Mahallesi Satılık Daire,135 M2,2+1,16-20,5,Düz Giriş (Zemin),Merkezi Doğalgaz,Krediye Uygun
14936572,"2,900,000",Konya Satılık Daire,Selçuklu Satılık Daire,Hanaybaşı Mahallesi Satılık Daire,150 M2,3+1,5-10,2,2.Kat,Kombi Doğalgaz,Krediye Uygun
14936667,"3,500,000",Konya Satılık Daire,Beyşehir Satılık Daire,Müftü Mahallesi Satılık Daire,140 M2,3+1,0 (Yeni),6,2.Kat,Kombi Doğalgaz,Krediye Uygun
14937178,"2,650,000",Konya Satılık Daire,Karatay Satılık Daire,Emirgazi Mahallesi Satılık Daire,160 M2,3+1,4,6,6.Kat,Yerden Isıtma,Krediye Uygun
14937346,"2,600,000",Konya Satılık Daire,Selçuklu Satılık Daire,Sancak Mahallesi Satılık Daire,165 M2,3+1,11-15,4,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
14937235,"2,950,000",Konya Satılık Daire,Selçuklu Satılık Daire,Sille Ak Mahallesi Satılık Daire,190 M2,3+1,4,10,4.Kat,Yerden Isıtma,Krediye Uygun
14937390,"3,275,000",Konya Satılık Daire,Selçuklu Satılık Daire,Yazır Mahallesi Satılık Daire,160 M2,3+1,11-15,4,2.Kat,Kombi Doğalgaz,Krediye Uygun
14938707,"3,600,000",Konya Satılık Daire,Selçuklu Satılık Daire,Sancak Mahallesi Satılık Daire,145 M2,3+1,1,8,Yüksek Giriş,Merkezi Doğalgaz,Krediye Uygun
14924107,"2,200,000",Konya Satılık Daire,Selçuklu Satılık Daire,Musalla Bağları Mahallesi Satılık Daire,150 M2,3+1,21 Ve Üzeri,8,3.Kat,Kombi Doğalgaz,Krediye Uygun
14937753,"1,450,000",Konya Satılık Daire,Karatay Satılık Daire,Akabe Mahallesi Satılık Daire,85 M2,1+1,0 (Yeni),6,6.Kat,Merkezi Doğalgaz,Krediye Uygun
14938705,"2,250,000",Konya Satılık Daire,Selçuklu Satılık Daire,Hocacihan Mahallesi Satılık Daire,110 M2,2+1,5-10,4,4.Kat,Kombi Doğalgaz,Bilinmiyor
14944209,"900,000",Konya Satılık Daire,Meram Satılık Daire,Sahibiata Mahallesi Satılık Daire,140 M2,3+1,21 Ve Üzeri,3,2.Kat,Sobalı,Krediye Uygun
14942084,"3,500,000",Konya Satılık Daire,Selçuklu Satılık Daire,Yazır Mahallesi Satılık Daire,210 M2,4+1,5-10,16,4.Kat,Merkezi Doğalgaz,Krediye Uygun
14945755,"6,500,000",Konya Satılık Daire,Meram Satılık Daire,Çomaklı Mahallesi Satılık Daire,125 M2,3+1,11-15,2,1.Kat,Sobalı,Krediye Uygun
14945388,"3,200,000",Konya Satılık Daire,Akşehir Satılık Daire,Yeni Mahallesi Satılık Daire,155 M2,3+1,0 (Yeni),4,3.Kat,Kombi Doğalgaz,Krediye Uygun
14944749,"2,250,000",Konya Satılık Daire,Beyşehir Satılık Daire,Yeni Mahallesi Satılık Daire,140 M2,3+1,21 Ve Üzeri,6,5.Kat,Kombi Doğalgaz,Krediye Uygun
14963822,"2,450,000",Konya Satılık Daire,Meram Satılık Daire,Gödene Mahallesi Satılık Daire,155 M2,3+1,5-10,8,3.Kat,Merkezi Doğalgaz,Krediye Uygun
14946231,"3,750,000",Konya Satılık Daire,Selçuklu Satılık Daire,Sancak Mahallesi Satılık Daire,175 M2,3+1,0 (Yeni),5,Yüksek Giriş,Yerden Isıtma,Krediye Uygun
14946146,"4,000,000",Konya Satılık Daire,Selçuklu Satılık Daire,Selahaddin Eyyubi Mahallesi Satılık Daire,160 M2,3+1,0 (Yeni),4,2.Kat,Yerden Isıtma,Krediye Uygun
14946190,"3,000,000",Konya Satılık Daire,Selçuklu Satılık Daire,Selahaddin Eyyubi Mahallesi Satılık Daire,170 M2,3+1,0 (Yeni),3,3.Kat,Yerden Isıtma,Krediye Uygun
14964070,"3,650,000",Konya Satılık Daire,Karatay Satılık Daire,Akabe Mahallesi Satılık Daire,170 M2,3.5+1,0 (Yeni),6,6.Kat,Yerden Isıtma,Krediye Uygun Değil
14964089,"3,750,000",Konya Satılık Daire,Karatay Satılık Daire,Akabe Mahallesi Satılık Daire,200 M2,4.5+1,1,6,2.Kat,Yerden Isıtma,Krediye Uygun Değil
14964101,"7,500,000",Konya Satılık Daire,Selçuklu Satılık Daire,Erenköy Mahallesi Satılık Daire,200 M2,3+1,5-10,1,1.Kat,Kombi Doğalgaz,Krediye Uygun Değil
14945997,"3,950,000",Konya Satılık Daire,Selçuklu Satılık Daire,Hüsamettin Çelebi Mahallesi Satılık Daire,185 M2,4+1,0 (Yeni),3,3.Kat,Yerden Isıtma,Krediye Uygun
14964571,"2,600,000",Konya Satılık Daire,Selçuklu Satılık Daire,Kosova Mahallesi Satılık Daire,155 M2,3+1,11-15,9,8.Kat,Kombi Doğalgaz,Krediye Uygun
14963891,"2,050,000",Konya Satılık Daire,Karatay Satılık Daire,Nakipoğlu Mahallesi Satılık Daire,150 M2,3+1,16-20,6,2.Kat,Kombi Doğalgaz,Krediye Uygun
14966938,"1,798,000",Konya Satılık Daire,Selçuklu Satılık Daire,Selahaddin Eyyubi Mahallesi Satılık Daire,140 M2,3+1,16-20,3,3.Kat,Kombi Doğalgaz,Krediye Uygun
14967850,"2,850,000",Konya Satılık Daire,Ereğli Satılık Daire,Mimar Sinan Mahallesi Satılık Daire,155 M2,3+1,0 (Yeni),6,2.Kat,Merkezi (Pay Ölçer),Krediye Uygun
14967904,"3,490,000",Konya Satılık Daire,Meram Satılık Daire,Bahçeşehir Mahallesi Satılık Daire,215 M2,4+1,0 (Yeni),2,2.Kat,Yerden Isıtma,Bilinmiyor
14974254,"23,000,000",Konya Satılık Daire,Selçuklu Satılık Daire,Hocacihan Mahallesi Satılık Daire,400 M2,4+2,0 (Yeni),10,Bahçe Katı,Yerden Isıtma,Krediye Uygun
14965019,"1,650,000",Konya Satılık Daire,Selçuklu Satılık Daire,Sancak Mahallesi Satılık Daire,120 M2,3+1,16-20,3,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15177816,"3,650,000",Konya Satılık Daire,Selçuklu Satılık Daire,Akşemsettin Mahallesi Satılık Daire,145 M2,3+1,0 (Yeni),4,3.Kat,Kombi Doğalgaz,Bilinmiyor
14974800,"4,750,000",Konya Satılık Daire,Selçuklu Satılık Daire,Parsana Mahallesi Satılık Daire,184 M2,3+1,0 (Yeni),4,Düz Giriş (Zemin),Yerden Isıtma,Krediye Uygun Değil
14975968,"3,700,000",Konya Satılık Daire,Seydişehir Satılık Daire,Kızılcalar Mahallesi Satılık Daire,165 M2,3+1,0 (Yeni),6,3.Kat,Kombi Doğalgaz,Krediye Uygun
14989558,"1,590,000",Konya Satılık Daire,Selçuklu Satılık Daire,Nişantaş Mahallesi Satılık Daire,120 M2,3+1,21 Ve Üzeri,4,3.Kat,Kombi Doğalgaz,Krediye Uygun
14988289,"3,750,000",Konya Satılık Daire,Selçuklu Satılık Daire,Hanaybaşı Mahallesi Satılık Daire,145 M2,3+1,5-10,2,2.Kat,Kombi Doğalgaz,Krediye Uygun
14988865,"3,700,000",Konya Satılık Daire,Selçuklu Satılık Daire,Kosova Mahallesi Satılık Daire,170 M2,3+1,0 (Yeni),3,3.Kat,Yerden Isıtma,Krediye Uygun
14937381,"3,325,000",Konya Satılık Daire,Karatay Satılık Daire,Aziziye Mahallesi Satılık Daire,215 M2,4+1,3,6,5.Kat,Yerden Isıtma,Krediye Uygun
14997305,"3,700,000",Konya Satılık Daire,Selçuklu Satılık Daire,Parsana Mahallesi Satılık Daire,170 M2,3+1,0 (Yeni),3,3.Kat,Yerden Isıtma,Krediye Uygun
14997189,"2,900,000",Konya Satılık Daire,Selçuklu Satılık Daire,Parsana Mahallesi Satılık Daire,130 M2,2.5+1,0 (Yeni),3,1.Kat,Yerden Isıtma,Krediye Uygun
14997578,"2,275,000",Konya Satılık Daire,Selçuklu Satılık Daire,Hüsamettin Çelebi Mahallesi Satılık Daire,180 M2,3+1,16-20,4,4.Kat,Kombi Doğalgaz,Krediye Uygun
14997136,"3,650,000",Konya Satılık Daire,Selçuklu Satılık Daire,Kosova Mahallesi Satılık Daire,150 M2,3+1,0 (Yeni),3,3.Kat,Yerden Isıtma,Krediye Uygun Değil
14997695,"2,600,000",Konya Satılık Daire,Selçuklu Satılık Daire,Mehmet Akif Mahallesi Satılık Daire,155 M2,3+1,11-15,2,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
14997921,"4,100,000",Konya Satılık Daire,Karatay Satılık Daire,Fetih Mahallesi Satılık Daire,310 M2,4+1,5-10,6,6.Kat,Kombi Doğalgaz,Krediye Uygun
14997789,"2,650,000",Konya Satılık Daire,Selçuklu Satılık Daire,Sille Ak Mahallesi Satılık Daire,130 M2,2+1,4,3,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
14997505,"2,460,000",Konya Satılık Daire,Karatay Satılık Daire,Fetih Mahallesi Satılık Daire,150 M2,3+1,11-15,8,2.Kat,Merkezi Doğalgaz,Krediye Uygun Değil
15019512,"2,400,000",Konya Satılık Daire,Selçuklu Satılık Daire,Kosova Mahallesi Satılık Daire,120 M2,2+1,0 (Yeni),3,3.Kat,Yerden Isıtma,Krediye Uygun
14946060,"3,400,000",Konya Satılık Daire,Selçuklu Satılık Daire,Parsana Mahallesi Satılık Daire,170 M2,3+1,0 (Yeni),3,Yüksek Giriş,Yerden Isıtma,Krediye Uygun
14974037,"1,530,000",Konya Satılık Daire,Selçuklu Satılık Daire,Selahaddin Eyyubi Mahallesi Satılık Daire,125 M2,3+1,21 Ve Üzeri,3,2.Kat,Kombi Doğalgaz,Krediye Uygun
15019496,"2,300,000",Konya Satılık Daire,Karatay Satılık Daire,Orhangazi Mahallesi Satılık Daire,130 M2,2+1,0 (Yeni),5,4.Kat,Yerden Isıtma,Krediye Uygun
15019627,"2,450,000",Konya Satılık Daire,Selçuklu Satılık Daire,Hanaybaşı Mahallesi Satılık Daire,120 M2,2+1,5-10,4,Yüksek Giriş,Kombi Doğalgaz,Bilinmiyor
14975919,"2,575,000",Konya Satılık Daire,Selçuklu Satılık Daire,Işıklar Mahallesi Satılık Daire,145 M2,3+1,21 Ve Üzeri,4,3.Kat,Kombi Doğalgaz,Bilinmiyor
15020167,"2,300,000",Konya Satılık Daire,Karatay Satılık Daire,Hacıveyiszade Mahallesi Satılık Daire,155 M2,3+1,11-15,5,4.Kat,Kombi Doğalgaz,Krediye Uygun
15023430,"2,400,000",Konya Satılık Daire,Selçuklu Satılık Daire,Bosna Hersek Mahallesi Satılık Daire,130 M2,3+1,11-15,10,4.Kat,Merkezi Doğalgaz,Krediye Uygun
15023535,"2,150,000",Konya Satılık Daire,Meram Satılık Daire,Melikşah Mahallesi Satılık Daire,150 M2,3+1,21 Ve Üzeri,6,2.Kat,Kombi Doğalgaz,Krediye Uygun
15023485,"1,400,000",Konya Satılık Daire,Selçuklu Satılık Daire,Kosova Mahallesi Satılık Daire,120 M2,2+1,16-20,4,2.Kat,Kombi Doğalgaz,Krediye Uygun
15023490,"4,350,000",Konya Satılık Daire,Selçuklu Satılık Daire,Selahaddin Eyyubi Mahallesi Satılık Daire,200 M2,4+1,1,3,2.Kat,Yerden Isıtma,Krediye Uygun
15023572,"2,500,000",Konya Satılık Daire,Karatay Satılık Daire,Karaaslandede Mahallesi Satılık Daire,150 M2,3+1,0 (Yeni),4,2.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15023694,"1,500,000",Konya Satılık Daire,Selçuklu Satılık Daire,Kosova Mahallesi Satılık Daire,145 M2,3+1,21 Ve Üzeri,4,3.Kat,Kombi Doğalgaz,Krediye Uygun
15024974,"1,250,000",Konya Satılık Daire,Selçuklu Satılık Daire,Sille Mahallesi Satılık Daire,65 M2,1+1,21 Ve Üzeri,1,Bahçe Katı,Sobalı,Bilinmiyor
14976191,"1,800,000",Konya Satılık Daire,Karatay Satılık Daire,Akabe Mahallesi Satılık Daire,115 M2,2+1,5-10,4,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15026233,"2,750,000",Konya Satılık Daire,Selçuklu Satılık Daire,Akşemsettin Mahallesi Satılık Daire,140 M2,3+1,1,3,2.Kat,Yerden Isıtma,Krediye Uygun Değil
15026337,"1,950,000",Konya Satılık Daire,Karatay Satılık Daire,Nakipoğlu Mahallesi Satılık Daire,180 M2,3+1,16-20,4,2.Kat,Kombi Doğalgaz,Krediye Uygun
15024641,"3,650,000",Konya Satılık Daire,Selçuklu Satılık Daire,Aydınlıkevler Mahallesi Satılık Daire,180 M2,4+1,1,3,3.Kat,Yerden Isıtma,Krediye Uygun
15037748,"2,300,000",Konya Satılık Daire,Akşehir Satılık Daire,Yeni Mahallesi Satılık Daire,145 M2,3+1,21 Ve Üzeri,4,3.Kat,Kombi Doğalgaz,Krediye Uygun
15037822,"8,400,000",Konya Satılık Daire,Meram Satılık Daire,Uzunharmanlar Mahallesi Satılık Daire,220 M2,4+1,0 (Yeni),13,7.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15019896,"5,500,000",Konya Satılık Daire,Meram Satılık Daire,Alavardı Mahallesi Satılık Daire,170 M2,3.5+1,0 (Yeni),7,3.Kat,Yerden Isıtma,Krediye Uygun
14996970,"4,250,000",Konya Satılık Daire,Selçuklu Satılık Daire,Yazır Mahallesi Satılık Daire,200 M2,4+1,11-15,5,5.Kat,Kombi Doğalgaz,Krediye Uygun
15041166,"3,900,000",Konya Satılık Daire,Selçuklu Satılık Daire,Selahaddin Eyyubi Mahallesi Satılık Daire,185 M2,4+1,0 (Yeni),3,2.Kat,Yerden Isıtma,Krediye Uygun
15020367,"3,100,000",Konya Satılık Daire,Karatay Satılık Daire,Akabe Mahallesi Satılık Daire,190 M2,3+1,0 (Yeni),6,3.Kat,Yerden Isıtma,Krediye Uygun
15041318,"2,900,000",Konya Satılık Daire,Selçuklu Satılık Daire,Mehmet Akif Mahallesi Satılık Daire,135 M2,3+1,21 Ve Üzeri,5,4.Kat,Merkezi (Pay Ölçer),Krediye Uygun Değil
15041271,"1,650,000",Konya Satılık Daire,Selçuklu Satılık Daire,Cumhuriyet Mahallesi Satılık Daire,135 M2,2+1,21 Ve Üzeri,3,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun Değil
15024492,"2,250,000",Konya Satılık Daire,Selçuklu Satılık Daire,Selahaddin Eyyubi Mahallesi Satılık Daire,125 M2,2+1,2,2,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15041611,"3,400,000",Konya Satılık Daire,Akşehir Satılık Daire,Yeni Mahallesi Satılık Daire,160 M2,3+1,0 (Yeni),5,3.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15041583,"1,995,000",Konya Satılık Daire,Selçuklu Satılık Daire,Selahaddin Eyyubi Mahallesi Satılık Daire,130 M2,2+1,5-10,4,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15037784,"3,320,000",Konya Satılık Daire,Karatay Satılık Daire,Orhangazi Mahallesi Satılık Daire,175 M2,4+1,0 (Yeni),6,3.Kat,Kombi Doğalgaz,Krediye Uygun
15041966,"1,650,000",Konya Satılık Daire,Meram Satılık Daire,Hatıp Mahallesi Satılık Daire,95 M2,2+1,1,3,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun Değil
15037848,"1,600,000",Konya Satılık Daire,Ereğli Satılık Daire,Toros Mahallesi Satılık Daire,120 M2,2+1,5-10,6,2.Kat,Merkezi Doğalgaz,Krediye Uygun
15041612,"3,575,000",Konya Satılık Daire,Akşehir Satılık Daire,Kileci Mahallesi Satılık Daire,175 M2,3+1,0 (Yeni),5,3.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15042754,"3,750,000",Konya Satılık Daire,Akşehir Satılık Daire,Seyran Mahallesi Satılık Daire,200 M2,4.5+1,21 Ve Üzeri,2,Bahçe Dublex,Kombi Doğalgaz,Krediye Uygun
15042798,"2,000,000",Konya Satılık Daire,Selçuklu Satılık Daire,Bosna Hersek Mahallesi Satılık Daire,130 M2,3+1,11-15,10,8.Kat,Kombi Doğalgaz,Krediye Uygun
15043324,"3,850,000",Konya Satılık Daire,Selçuklu Satılık Daire,Sancak Mahallesi Satılık Daire,165 M2,3+1,0 (Yeni),4,2.Kat,Kombi Doğalgaz,Krediye Uygun
15043335,"2,600,000",Konya Satılık Daire,Selçuklu Satılık Daire,Kosova Mahallesi Satılık Daire,140 M2,2+1,0 (Yeni),3,3.Kat,Kombi Doğalgaz,Krediye Uygun
15043238,"1,950,000",Konya Satılık Daire,Meram Satılık Daire,Uluırmak Mahallesi Satılık Daire,160 M2,3+1,21 Ve Üzeri,3,2.Kat,Kombi Doğalgaz,Bilinmiyor
15043352,"3,500,000",Konya Satılık Daire,Selçuklu Satılık Daire,Selahaddin Eyyubi Mahallesi Satılık Daire,165 M2,3+1,0 (Yeni),3,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15041970,"1,600,000",Konya Satılık Daire,Meram Satılık Daire,Hatıp Mahallesi Satılık Daire,95 M2,2+1,1,3,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun
15019489,"3,200,000",Konya Satılık Daire,Meram Satılık Daire,Uluırmak Mahallesi Satılık Daire,165 M2,3+1,0 (Yeni),6,2.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15045238,"2,250,000",Konya Satılık Daire,Karatay Satılık Daire,Büyük Sinan Mahallesi Satılık Daire,150 M2,3+1,16-20,10,Yüksek Giriş,Merkezi Doğalgaz,Krediye Uygun
15045321,"6,000,000",Konya Satılık Daire,Meram Satılık Daire,Yenişehir Mahallesi Satılık Daire,200 M2,4+1,0 (Yeni),6,2.Kat,Merkezi Doğalgaz,Bilinmiyor
15045420,"5,500,000",Konya Satılık Daire,Meram Satılık Daire,Alavardı Mahallesi Satılık Daire,175 M2,4+1,0 (Yeni),6,Kot 3 (-3).Kat,Kombi Doğalgaz,Krediye Uygun
15044882,"2,100,000",Konya Satılık Daire,Karatay Satılık Daire,Ulubatlıhasan Mahallesi Satılık Daire,150 M2,3+1,21 Ve Üzeri,8,4.Kat,Kombi Doğalgaz,Krediye Uygun
15044541,"2,350,000",Konya Satılık Daire,Ereğli Satılık Daire,Gülbahçe Mahallesi Satılık Daire,120 M2,2+1,0 (Yeni),5,5.Kat,Yerden Isıtma,Krediye Uygun
15045442,"3,395,000",Konya Satılık Daire,Selçuklu Satılık Daire,Parsana Mahallesi Satılık Daire,175 M2,4+1,0 (Yeni),4,Yüksek Giriş,Kombi Doğalgaz,Bilinmiyor
15046241,"2,100,000",Konya Satılık Daire,Selçuklu Satılık Daire,Işıklar Mahallesi Satılık Daire,160 M2,3+1,21 Ve Üzeri,4,3.Kat,Kombi Doğalgaz,Krediye Uygun
15045622,"3,100,000",Konya Satılık Daire,Selçuklu Satılık Daire,Aydınlıkevler Mahallesi Satılık Daire,200 M2,4+1,11-15,3,3.Kat,Kombi Doğalgaz,Krediye Uygun
15045751,"975,000",Konya Satılık Daire,Meram Satılık Daire,Gödene Mahallesi Satılık Daire,75 M2,1+1,11-15,4,4.Kat,Kombi Doğalgaz,Krediye Uygun
15046298,"2,800,000",Konya Satılık Daire,Selçuklu Satılık Daire,Yazır Mahallesi Satılık Daire,145 M2,3+1,11-15,4,4.Kat,Yerden Isıtma,Krediye Uygun
15046377,"1,825,000",Konya Satılık Daire,Meram Satılık Daire,Konevi Mahallesi Satılık Daire,125 M2,3+1,21 Ve Üzeri,4,Kot 4 (-4).Kat,Merkezi Doğalgaz,Bilinmiyor
15045674,"1,750,000",Konya Satılık Daire,Ereğli Satılık Daire,Ziya Gökalp Mahallesi Satılık Daire,110 M2,2+1,0 (Yeni),6,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15048968,"3,500,000",Konya Satılık Daire,Selçuklu Satılık Daire,Selahaddin Eyyubi Mahallesi Satılık Daire,160 M2,3+1,0 (Yeni),4,Yüksek Giriş,Yerden Isıtma,Krediye Uygun
15049358,"3,950,000",Konya Satılık Daire,Selçuklu Satılık Daire,Kosova Mahallesi Satılık Daire,160 M2,3.5+1,0 (Yeni),3,3.Kat,Yerden Isıtma,Krediye Uygun
15049827,"1,790,000",Konya Satılık Daire,Selçuklu Satılık Daire,Kosova Mahallesi Satılık Daire,75 M2,1+1,5-10,5,4.Kat,Merkezi Doğalgaz,Krediye Uygun
15050117,"3,500,000",Konya Satılık Daire,Selçuklu Satılık Daire,Kılınçarslan Mahallesi Satılık Daire,170 M2,3+1,0 (Yeni),3,1.Kat,Kombi Doğalgaz,Krediye Uygun
15026494,"2,000,000",Konya Satılık Daire,Selçuklu Satılık Daire,Işıklar Mahallesi Satılık Daire,160 M2,3+1,11-15,5,Kot 2 (-2).Kat,Kombi Doğalgaz,Krediye Uygun
15053006,"835,000",Konya Satılık Daire,Meram Satılık Daire,Gödene Mahallesi Satılık Daire,55 M2,1+1,11-15,4,4.Kat,Kombi Doğalgaz,Krediye Uygun
15050279,"2,000,000",Konya Satılık Daire,Selçuklu Satılık Daire,Buhara Mahallesi Satılık Daire,155 M2,3+1,11-15,3,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
