ilan no,Price,City,Town,Neighbourhood,Total Square of Meter,Number of room,Age of Structure,Floor of house,Number of floors,Heating,Credi Accepting
15116905,"2,150,000",İzmir Satılık Daire,Karabağlar Satılık Daire,Çalıkuşu Mahallesi Satılık Daire,100 M2,2+1,16-20,5,4.Kat,Kombi Doğalgaz,Krediye Uygun
15118892,"10,750,000",İzmir Satılık Daire,Bornova Satılık Daire,İnönü Mahallesi Satılık Daire,200 M2,4+1,0 (Yeni),3,Villa Tipi,Kombi Doğalgaz,Krediye Uygun
15119132,"4,975,000",İzmir Satılık Daire,Balçova Satılık Daire,Korutürk Mahallesi Satılık Daire,177 M2,3+1,21 Ve Üzeri,3,Düz Giriş (Zemin),Jeotermal,Krediye Uygun
15120240,"1,980,000",İzmir Satılık Daire,Buca Satılık Daire,Adatepe Mahallesi Satılık Daire,70 M2,2+0,5-10,2,2.Kat,Klimalı,Krediye Uygun
15120413,"2,300,000",İzmir Satılık Daire,Çiğli Satılık Daire,Evka - 6 Mahallesi Satılık Daire,90 M2,2+1,16-20,9,5.Kat,Kombi Doğalgaz,Krediye Uygun
15119007,"2,500,000",İzmir Satılık Daire,Bergama Satılık Daire,Maltepe Mahallesi Satılık Daire,170 M2,4+1,16-20,6,3.Kat,Kombi Doğalgaz,Krediye Uygun
15120482,"1,500,000",İzmir Satılık Daire,Konak Satılık Daire,Tınaztepe Mahallesi Satılık Daire,100 M2,3+1,21 Ve Üzeri,6,6.Kat,Klimalı,Krediye Uygun
15117291,"2,200,000",İzmir Satılık Daire,Karabağlar Satılık Daire,Esenlik Mahallesi Satılık Daire,95 M2,2+1,21 Ve Üzeri,6,5.Kat,Kombi Doğalgaz,Krediye Uygun
15120728,"4,750,000",İzmir Satılık Daire,Balçova Satılık Daire,Korutürk Mahallesi Satılık Daire,120 M2,3+1,21 Ve Üzeri,3,1.Kat,Jeotermal,Krediye Uygun
15120447,"2,750,000",İzmir Satılık Daire,Dikili Satılık Daire,Salimbey Mahallesi Satılık Daire,100 M2,2+1,5-10,4,Bahçe Katı,Merkezi Kömür,Krediye Uygun
15120810,"4,495,000",İzmir Satılık Daire,Balçova Satılık Daire,Fevzi Çakmak Mahallesi Satılık Daire,135 M2,3+1,21 Ve Üzeri,4,3.Kat,Jeotermal,Krediye Uygun
15120537,"4,750,000",İzmir Satılık Daire,Balçova Satılık Daire,Fevzi Çakmak Mahallesi Satılık Daire,135 M2,3+1,21 Ve Üzeri,3,2.Kat,Jeotermal,Krediye Uygun
15120525,"2,100,000",İzmir Satılık Daire,Bayraklı Satılık Daire,Fuat Edip Baksı Mahallesi Satılık Daire,75 M2,2+1,16-20,4,4.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15118822,"3,200,000",İzmir Satılık Daire,Bayraklı Satılık Daire,Gümüşpala Mahallesi Satılık Daire,130 M2,3+1,5-10,5,1.Kat,Kombi Doğalgaz,Krediye Uygun
15122306,"2,550,000",İzmir Satılık Daire,Buca Satılık Daire,Vali Rahmi Bey Mahallesi Satılık Daire,110 M2,3+1,21 Ve Üzeri,4,3.Kat,Kombi Doğalgaz,Krediye Uygun
15120779,"6,500,000",İzmir Satılık Daire,Buca Satılık Daire,Menderes Mahallesi Satılık Daire,115 M2,3+1,0 (Yeni),4,4.Kat,Kombi Doğalgaz,Krediye Uygun
15122791,"24,750,000",İzmir Satılık Daire,Balçova Satılık Daire,Korutürk Mahallesi Satılık Daire,285 M2,3+2,5-10,4,3.Kat,Jeotermal,Krediye Uygun
15122691,"2,300,000",İzmir Satılık Daire,Karşıyaka Satılık Daire,Zübeyde Hanım Mahallesi Satılık Daire,70 M2,2+1,5-10,3,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15122266,"12,000,000",İzmir Satılık Daire,Karşıyaka Satılık Daire,Mavişehir Mahallesi Satılık Daire,220 M2,4+1,16-20,20,14.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15125153,"2,850,000",İzmir Satılık Daire,Konak Satılık Daire,Göztepe Mahallesi Satılık Daire,90 M2,2+1,21 Ve Üzeri,4,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15125278,"3,250,000",İzmir Satılık Daire,Konak Satılık Daire,Mithatpaşa Mahallesi Satılık Daire,95 M2,2+1,5-10,4,2.Kat,Kombi Doğalgaz,Krediye Uygun
15123038,"5,250,000",İzmir Satılık Daire,Dikili Satılık Daire,İsmetpaşa Mahallesi Satılık Daire,200 M2,4+1,11-15,4,4.Kat,Isı Pompası,Bilinmiyor
15122763,"2,750,000",İzmir Satılık Daire,Konak Satılık Daire,Murat Reis Mahallesi Satılık Daire,130 M2,3+1,21 Ve Üzeri,4,3.Kat,Kombi Doğalgaz,Krediye Uygun
15125148,"3,525,000",İzmir Satılık Daire,Buca Satılık Daire,Çamlıpınar Mahallesi Satılık Daire,96 M2,2+1,2,8,5.Kat,Kombi Doğalgaz,Krediye Uygun
15125534,"2,900,000",İzmir Satılık Daire,Menemen Satılık Daire,30 Ağustos Mahallesi Satılık Daire,115 M2,3+1,11-15,5,5.Kat,Kombi Doğalgaz,Krediye Uygun
15125262,"4,500,000",İzmir Satılık Daire,Gaziemir Satılık Daire,Gazi Mahallesi Satılık Daire,50 M2,1+1,0 (Yeni),4,1.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15125357,"2,100,000",İzmir Satılık Daire,Buca Satılık Daire,Buca Koop. Mahallesi Satılık Daire,100 M2,2+1,21 Ve Üzeri,9,9.Kat,Kombi Doğalgaz,Krediye Uygun
15125254,"3,500,000",İzmir Satılık Daire,Konak Satılık Daire,Akın Simav Mahallesi Satılık Daire,130 M2,3+1,21 Ve Üzeri,7,1.Kat,Kat Kaloriferi,Krediye Uygun
15125281,"2,500,000",İzmir Satılık Daire,Bornova Satılık Daire,Koşukavak Mahallesi Satılık Daire,182 M2,2+1,21 Ve Üzeri,4,Yüksek Giriş,Isıtma Yok,Krediye Uygun
15125373,"10,000,000",İzmir Satılık Daire,Torbalı Satılık Daire,Ayrancılar Mahallesi Satılık Daire,350 M2,2+1,21 Ve Üzeri,2,2.Kat,Klimalı,Krediye Uygun
15125732,"2,350,000",İzmir Satılık Daire,Torbalı Satılık Daire,Muratbey Mahallesi Satılık Daire,90 M2,2+1,0 (Yeni),4,2.Kat,Kombi Doğalgaz,Krediye Uygun
15125561,"1,975,000",İzmir Satılık Daire,Karabağlar Satılık Daire,Kazım Karabekir Mahallesi Satılık Daire,90 M2,2+1,16-20,4,4.Kat,Kombi Doğalgaz,Krediye Uygun
15131611,"3,000,000",İzmir Satılık Daire,Buca Satılık Daire,Ufuk Mahallesi Satılık Daire,110 M2,2+1,21 Ve Üzeri,4,1.Kat,Kombi Doğalgaz,Krediye Uygun
15125830,"2,450,000",İzmir Satılık Daire,Torbalı Satılık Daire,Muratbey Mahallesi Satılık Daire,100 M2,2+1,0 (Yeni),4,2.Kat,Kombi Doğalgaz,Krediye Uygun
15131674,"2,250,000",İzmir Satılık Daire,Buca Satılık Daire,Kozağaç Mahallesi Satılık Daire,75 M2,2+1,0 (Yeni),4,2.Kat,Kombi Doğalgaz,Krediye Uygun
15131630,"4,150,000",İzmir Satılık Daire,Buca Satılık Daire,Yenigün Mahallesi Satılık Daire,135 M2,3+1,16-20,8,2.Kat,Kombi Doğalgaz,Bilinmiyor
15131734,"2,425,000",İzmir Satılık Daire,Buca Satılık Daire,Yıldız Mahallesi Satılık Daire,115 M2,2+1,11-15,5,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15132070,"2,780,000",İzmir Satılık Daire,Çiğli Satılık Daire,Yakakent Mahallesi Satılık Daire,120 M2,3+1,16-20,10,6.Kat,Kombi Doğalgaz,Krediye Uygun
15131697,"3,000,000",İzmir Satılık Daire,Bornova Satılık Daire,Erzene Mahallesi Satılık Daire,130 M2,3+1,21 Ve Üzeri,3,2.Kat,Sobalı,Krediye Uygun
15132516,"2,100,000",İzmir Satılık Daire,Çiğli Satılık Daire,Küçük Çiğli Mahallesi Satılık Daire,120 M2,3+1,16-20,4,2.Kat,Isıtma Yok,Krediye Uygun
15132414,"3,350,000",İzmir Satılık Daire,Karşıyaka Satılık Daire,Şemikler Mahallesi Satılık Daire,90 M2,2+1,4,7,Kot 4 (-4).Kat,Merkezi (Pay Ölçer),Krediye Uygun
15132552,"15,750,000",İzmir Satılık Daire,Karşıyaka Satılık Daire,Bostanlı Mahallesi Satılık Daire,200 M2,3+1,0 (Yeni),5,Çatı Dubleks,Yerden Isıtma,Krediye Uygun
15132917,"3,100,000",İzmir Satılık Daire,Çiğli Satılık Daire,İnönü Mahallesi Satılık Daire,120 M2,3+1,5-10,6,1.Kat,Kombi Doğalgaz,Krediye Uygun
15123016,"2,350,000",İzmir Satılık Daire,Çiğli Satılık Daire,Evka-5 Mahallesi Satılık Daire,85 M2,2+1,21 Ve Üzeri,5,3.Kat,Kombi Doğalgaz,Krediye Uygun
15133165,"2,725,000",İzmir Satılık Daire,Menderes Satılık Daire,Gümüldür Fevzi Çakmak Mahallesi Satılık Daire,85 M2,2+1,1,4,Düz Giriş (Zemin),Klimalı,Krediye Uygun
15134231,"2,100,000",İzmir Satılık Daire,Karabağlar Satılık Daire,Reis Mahallesi Satılık Daire,145 M2,3+1,21 Ve Üzeri,6,2.Kat,Isıtma Yok,Bilinmiyor
15133063,"5,548,235",İzmir Satılık Daire,Foça Satılık Daire,Mustafa Kemal Atatürk Mahallesi Satılık Daire,74 M2,2+1,0 (Yeni),2,Bahçe Katı,Isıtma Yok,Krediye Uygun
15122110,"2,690,000",İzmir Satılık Daire,Buca Satılık Daire,Vali Rahmi Bey Mahallesi Satılık Daire,100 M2,2+1,21 Ve Üzeri,5,2.Kat,Isıtma Yok,Krediye Uygun
15134278,"12,950,000",İzmir Satılık Daire,Güzelbahçe Satılık Daire,Kahramandere Mahallesi Satılık Daire,170 M2,3+1,1,3,3.Kat,Yerden Isıtma,Krediye Uygun
15140308,"2,475,000",İzmir Satılık Daire,Balçova Satılık Daire,Eğitim Mahallesi Satılık Daire,110 M2,2+1,21 Ve Üzeri,4,2.Kat,Kombi Doğalgaz,Krediye Uygun
15140268,"4,500,000",İzmir Satılık Daire,Balçova Satılık Daire,Onur Mahallesi Satılık Daire,120 M2,3+1,21 Ve Üzeri,8,1.Kat,Jeotermal,Bilinmiyor
15134354,"1,990,000",İzmir Satılık Daire,Çiğli Satılık Daire,Yeni Mahalle Mahallesi Satılık Daire,50 M2,1+1,5-10,3,3.Kat,Isıtma Yok,Krediye Uygun
15140275,"1,650,000",İzmir Satılık Daire,Torbalı Satılık Daire,Alpkent Mahallesi Satılık Daire,125 M2,3+1,21 Ve Üzeri,4,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15134189,"2,200,000",İzmir Satılık Daire,Dikili Satılık Daire,Çandarlı Mahallesi Satılık Daire,140 M2,1+1,0 (Yeni),2,Bahçe Katı,Isıtma Yok,Krediye Uygun
15131976,"2,850,000",İzmir Satılık Daire,Torbalı Satılık Daire,Muratbey Mahallesi Satılık Daire,120 M2,2+1,0 (Yeni),4,3.Kat,Kombi Doğalgaz,Krediye Uygun
15134292,"12,950,000",İzmir Satılık Daire,Güzelbahçe Satılık Daire,Kahramandere Mahallesi Satılık Daire,170 M2,3+1,1,3,3.Kat,Yerden Isıtma,Krediye Uygun
15140816,"1,700,000",İzmir Satılık Daire,Karabağlar Satılık Daire,Vatan Mahallesi Satılık Daire,111 M2,3+1,21 Ve Üzeri,6,Bodrum Kat,Klimalı,Krediye Uygun Değil
15140539,"3,250,000",İzmir Satılık Daire,Torbalı Satılık Daire,Cumhuriyet Mahallesi Satılık Daire,107 M2,2+1,0 (Yeni),4,Yüksek Giriş,Yerden Isıtma,Krediye Uygun
15140883,"5,950,000",İzmir Satılık Daire,Menderes Satılık Daire,Barbaros Mahallesi Satılık Daire,160 M2,3+1,4,4,Bahçe Katı,Kombi Doğalgaz,Krediye Uygun
15141699,"3,750,000",İzmir Satılık Daire,Gaziemir Satılık Daire,Atıfbey Mahallesi Satılık Daire,130 M2,2+1,0 (Yeni),2,2.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15140741,"5,600,000",İzmir Satılık Daire,Karşıyaka Satılık Daire,Yalı Mahallesi Satılık Daire,100 M2,2+1,5-10,5,4.Kat,Kombi Doğalgaz,Krediye Uygun
15141727,"6,750,000",İzmir Satılık Daire,Bornova Satılık Daire,Erzene Mahallesi Satılık Daire,135 M2,3+1,5-10,5,5.Kat,Kombi Doğalgaz,Krediye Uygun
15140891,"4,150,000",İzmir Satılık Daire,Konak Satılık Daire,Göztepe Mahallesi Satılık Daire,100 M2,3+1,21 Ve Üzeri,4,3.Kat,Kombi Doğalgaz,Krediye Uygun
15141738,"3,900,000",İzmir Satılık Daire,Konak Satılık Daire,Göztepe Mahallesi Satılık Daire,99 M2,2+1,21 Ve Üzeri,4,3.Kat,Kombi Doğalgaz,Krediye Uygun
15141713,"2,250,000",İzmir Satılık Daire,Menemen Satılık Daire,İnönü Mahallesi Satılık Daire,95 M2,2+1,2,4,2.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15141844,"1,750,000",İzmir Satılık Daire,Menemen Satılık Daire,85. Yıl Cumhuriyet Mahallesi Satılık Daire,50 M2,1+1,0 (Yeni),3,3.Kat,Kombi Doğalgaz,Krediye Uygun
15141845,"6,900,000",İzmir Satılık Daire,Karşıyaka Satılık Daire,Fikri Altay Mahallesi Satılık Daire,150 M2,3+1,0 (Yeni),4,4.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15140463,"4,750,000",İzmir Satılık Daire,Karabağlar Satılık Daire,Esentepe Mahallesi Satılık Daire,135 M2,3+1,21 Ve Üzeri,9,8.Kat,Kombi Doğalgaz,Krediye Uygun
15140890,"11,990,000",İzmir Satılık Daire,Karşıyaka Satılık Daire,Bostanlı Mahallesi Satılık Daire,160 M2,3+1,0 (Yeni),5,3.Kat,Kombi Doğalgaz,Krediye Uygun
15141698,"8,500,000",İzmir Satılık Daire,Menderes Satılık Daire,Gölcükler Mahallesi Satılık Daire,130 M2,4+1,0 (Yeni),3,Villa Tipi,Kombi Doğalgaz,Krediye Uygun Değil
15141951,"3,100,000",İzmir Satılık Daire,Dikili Satılık Daire,Gazipaşa Mahallesi Satılık Daire,120 M2,2+1,21 Ve Üzeri,4,1.Kat,Isıtma Yok,Krediye Uygun
15142103,"1,950,000",İzmir Satılık Daire,Tire Satılık Daire,4 Eylül Mahallesi Satılık Daire,100 M2,2+1,21 Ve Üzeri,5,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15141821,"1,980,000",İzmir Satılık Daire,Buca Satılık Daire,Adatepe Mahallesi Satılık Daire,70 M2,2+1,11-15,2,2.Kat,Klimalı,Krediye Uygun
15141747,"3,200,000",İzmir Satılık Daire,Bornova Satılık Daire,Erzene Mahallesi Satılık Daire,65 M2,1+1,5-10,5,Yüksek Giriş,Merkezi (Pay Ölçer),Krediye Uygun
15142170,"16,000,000",İzmir Satılık Daire,Konak Satılık Daire,Kültür Mahallesi Satılık Daire,190 M2,3.5+1,21 Ve Üzeri,8,7.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15140572,"1,600,000",İzmir Satılık Daire,Menemen Satılık Daire,Gazi Mustafa Kemal Mahallesi Satılık Daire,43 M2,1+1,0 (Yeni),3,2.Kat,Kombi Doğalgaz,Krediye Uygun
15141966,"3,000,000",İzmir Satılık Daire,Balçova Satılık Daire,Onur Mahallesi Satılık Daire,55 M2,1+1,5-10,4,2.Kat,Jeotermal,Krediye Uygun
15143994,"9,500,000",İzmir Satılık Daire,Bornova Satılık Daire,Evka 3 Mahallesi Satılık Daire,95 M2,2+1,0 (Yeni),5,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun
15144230,"3,650,000",İzmir Satılık Daire,Bornova Satılık Daire,Kazımdirik Mahallesi Satılık Daire,85 M2,1+1,5-10,7,4.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15143999,"4,500,000",İzmir Satılık Daire,Bornova Satılık Daire,Evka 3 Mahallesi Satılık Daire,120 M2,3+1,21 Ve Üzeri,3,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun
15144260,"5,000,000",İzmir Satılık Daire,Konak Satılık Daire,Murat Reis Mahallesi Satılık Daire,145 M2,3+1,21 Ve Üzeri,3,3.Kat,Kombi Doğalgaz,Krediye Uygun
15144663,"3,500,000",İzmir Satılık Daire,Buca Satılık Daire,Mustafa Kemal Mahallesi Satılık Daire,135 M2,3+1,5-10,4,4.Kat,Kombi Doğalgaz,Krediye Uygun
15144889,"1,300,000",İzmir Satılık Daire,Buca Satılık Daire,Kuruçeşme Mahallesi Satılık Daire,45 M2,1+1,3,4,2.Kat,Kombi Doğalgaz,Krediye Uygun
15144951,"3,580,000",İzmir Satılık Daire,Konak Satılık Daire,Güzelyalı Mahallesi Satılık Daire,115 M2,3+1,21 Ve Üzeri,4,1.Kat,Kombi Doğalgaz,Krediye Uygun
15144003,"25,000,000",İzmir Satılık Daire,Bornova Satılık Daire,Evka 3 Mahallesi Satılık Daire,272 M2,4+1,16-20,3,1.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15145183,"6,500,000",İzmir Satılık Daire,Narlıdere Satılık Daire,Çatalkaya Mahallesi Satılık Daire,140 M2,3+1,11-15,5,2.Kat,Kombi Doğalgaz,Krediye Uygun
15144461,"2,850,000",İzmir Satılık Daire,Bornova Satılık Daire,Mevlana Mahallesi Satılık Daire,60 M2,1+1,5-10,7,7.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15145055,"3,750,000",İzmir Satılık Daire,Karabağlar Satılık Daire,Kazım Karabekir Mahallesi Satılık Daire,140 M2,3+1,16-20,4,2.Kat,Klimalı,Krediye Uygun
15145355,"3,900,000",İzmir Satılık Daire,Buca Satılık Daire,Mustafa Kemal Mahallesi Satılık Daire,130 M2,3+1,11-15,8,3.Kat,Merkezi Doğalgaz,Krediye Uygun
15141712,"4,400,000",İzmir Satılık Daire,Çiğli Satılık Daire,Cumhuriyet Mahallesi Satılık Daire,135 M2,3+1,5-10,5,5.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15145669,"4,750,000",İzmir Satılık Daire,Buca Satılık Daire,Fırat Mahallesi Satılık Daire,140 M2,3+1,16-20,9,9.Kat,Kombi Doğalgaz,Krediye Uygun
15145787,"3,680,000",İzmir Satılık Daire,Çiğli Satılık Daire,Yakakent Mahallesi Satılık Daire,150 M2,3+1,5-10,10,5.Kat,Kombi Doğalgaz,Krediye Uygun
15145839,"2,450,000",İzmir Satılık Daire,Bornova Satılık Daire,Kızılay Mahallesi Satılık Daire,55 M2,1+1,5-10,4,Kot 1 (-1).Kat,Klimalı,Krediye Uygun
15145339,"4,000,000",İzmir Satılık Daire,Menemen Satılık Daire,Kemal Atatürk Mahallesi Satılık Daire,127 M2,3+1,0 (Yeni),8,6.Kat,Kombi Doğalgaz,Krediye Uygun
15146969,"3,100,000",İzmir Satılık Daire,Çiğli Satılık Daire,Evka-5 Mahallesi Satılık Daire,115 M2,2+1,5-10,7,5.Kat,Kombi Doğalgaz,Krediye Uygun
15145150,"2,200,000",İzmir Satılık Daire,Karabağlar Satılık Daire,Yaşar Kemal Mahallesi Satılık Daire,105 M2,2+1,16-20,12,3.Kat,Doğalgaz Sobalı,Krediye Uygun
15146972,"1,680,000",İzmir Satılık Daire,Menemen Satılık Daire,İnönü Mahallesi Satılık Daire,55 M2,1+1,5-10,4,4.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15147120,"4,500,000",İzmir Satılık Daire,Konak Satılık Daire,Çankaya Mahallesi Satılık Daire,130 M2,3+1,21 Ve Üzeri,5,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15147617,"3,700,000",İzmir Satılık Daire,Gaziemir Satılık Daire,Hürriyet Mahallesi Satılık Daire,150 M2,3+1,11-15,3,Çatı Katı,Kombi Doğalgaz,Bilinmiyor
15144881,"3,600,000",İzmir Satılık Daire,Çeşme Satılık Daire,Ovacık Mahallesi Satılık Daire,55 M2,1+1,0 (Yeni),2,Çatı Katı,Klimalı,Krediye Uygun
15147158,"3,150,000",İzmir Satılık Daire,Karabağlar Satılık Daire,Refet Bele Mahallesi Satılık Daire,130 M2,3+1,21 Ve Üzeri,5,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15147622,"2,700,000",İzmir Satılık Daire,Bayraklı Satılık Daire,Osmangazi Mahallesi Satılık Daire,110 M2,3+1,21 Ve Üzeri,7,1.Kat,Kombi Doğalgaz,Krediye Uygun
15147621,"2,100,000",İzmir Satılık Daire,Bayraklı Satılık Daire,R. Şevket İnce Mahallesi Satılık Daire,65 M2,2+1,1,4,2.Kat,Klimalı,Krediye Uygun
15147623,"6,500,000",İzmir Satılık Daire,Bayraklı Satılık Daire,Osmangazi Mahallesi Satılık Daire,165 M2,3+1,21 Ve Üzeri,10,8.Kat,Kombi Doğalgaz,Krediye Uygun
15142104,"2,750,000",İzmir Satılık Daire,Tire Satılık Daire,4 Eylül Mahallesi Satılık Daire,150 M2,3+1,11-15,4,1.Kat,Klimalı,Krediye Uygun
15147659,"1,940,000",İzmir Satılık Daire,Çiğli Satılık Daire,Balatçık Mahallesi Satılık Daire,95 M2,2+1,3,4,3.Kat,Kombi Doğalgaz,Krediye Uygun
15149020,"4,550,000",İzmir Satılık Daire,Bornova Satılık Daire,Erzene Mahallesi Satılık Daire,85 M2,2+1,0 (Yeni),5,2.Kat,Kombi Doğalgaz,Krediye Uygun
15149017,"2,999,999",İzmir Satılık Daire,Buca Satılık Daire,Vali Rahmi Bey Mahallesi Satılık Daire,140 M2,3+1,21 Ve Üzeri,4,4.Kat,Kombi Doğalgaz,Krediye Uygun
15149029,"3,150,000",İzmir Satılık Daire,Bornova Satılık Daire,Atatürk Mahallesi Satılık Daire,65 M2,1+1,0 (Yeni),3,2.Kat,Kombi Doğalgaz,Krediye Uygun
15149028,"3,499,999",İzmir Satılık Daire,Bayraklı Satılık Daire,Manavkuyu Mahallesi Satılık Daire,141 M2,3+1,21 Ve Üzeri,7,4.Kat,Kombi Doğalgaz,Krediye Uygun
15149021,"2,999,999",İzmir Satılık Daire,Buca Satılık Daire,Vali Rahmi Bey Mahallesi Satılık Daire,140 M2,3+1,21 Ve Üzeri,4,4.Kat,Kombi Doğalgaz,Krediye Uygun
15149032,"2,975,000",İzmir Satılık Daire,Bornova Satılık Daire,Erzene Mahallesi Satılık Daire,68 M2,1+1,0 (Yeni),5,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15145413,"5,250,000",İzmir Satılık Daire,Buca Satılık Daire,Hürriyet Mahallesi Satılık Daire,230 M2,3+1,3,3,3.Kat,Kombi Doğalgaz,Krediye Uygun
15149030,"3,950,000",İzmir Satılık Daire,Bornova Satılık Daire,Atatürk Mahallesi Satılık Daire,86 M2,2+1,0 (Yeni),3,2.Kat,Kombi Doğalgaz,Krediye Uygun
15149427,"1,990,000",İzmir Satılık Daire,Bornova Satılık Daire,Gazi Osman Paşa Mahallesi Satılık Daire,88 M2,2+1,21 Ve Üzeri,2,Müstakil,Isıtma Yok,Krediye Uygun
15149392,"9,750,000",İzmir Satılık Daire,Çiğli Satılık Daire,Ataşehir Mahallesi Satılık Daire,155 M2,3+1,11-15,7,1.Kat,Kombi Doğalgaz,Krediye Uygun
15150277,"4,190,000",İzmir Satılık Daire,Buca Satılık Daire,Vali Rahmi Bey Mahallesi Satılık Daire,150 M2,3+1,16-20,4,4.Kat,Kombi Doğalgaz,Krediye Uygun
15150286,"1,050,000",İzmir Satılık Daire,Karabağlar Satılık Daire,Selvili Mahallesi Satılık Daire,70 M2,2+1,16-20,2,Çatı Katı,Klimalı,Krediye Uygun
15150290,"1,580,000",İzmir Satılık Daire,Buca Satılık Daire,Fırat Mahallesi Satılık Daire,55 M2,1+1,4,4,2.Kat,Kombi Doğalgaz,Krediye Uygun
15150305,"2,999,000",İzmir Satılık Daire,Buca Satılık Daire,Hürriyet Mahallesi Satılık Daire,130 M2,3+1,16-20,3,2.Kat,Kombi Doğalgaz,Krediye Uygun
15150302,"3,650,000",İzmir Satılık Daire,Buca Satılık Daire,Atatürk Mahallesi Satılık Daire,135 M2,3+1,16-20,8,7.Kat,Kombi Doğalgaz,Krediye Uygun
15147616,"5,450,000",İzmir Satılık Daire,Gaziemir Satılık Daire,Menderes Mahallesi Satılık Daire,100 M2,2+1,16-20,2,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun Değil
15147059,"2,000,000",İzmir Satılık Daire,Balçova Satılık Daire,Eğitim Mahallesi Satılık Daire,95 M2,2+1,21 Ve Üzeri,4,Kot 2 (-2).Kat,Kombi Doğalgaz,Krediye Uygun
15151463,"3,000,000",İzmir Satılık Daire,Karşıyaka Satılık Daire,Aksoy Mahallesi Satılık Daire,100 M2,2+1,21 Ve Üzeri,5,2.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15151122,"2,150,000",İzmir Satılık Daire,Konak Satılık Daire,Atilla Mahallesi Satılık Daire,65 M2,1+1,2,4,4.Kat,Kombi Doğalgaz,Krediye Uygun
15149027,"4,250,000",İzmir Satılık Daire,Bornova Satılık Daire,Kazımdirik Mahallesi Satılık Daire,68 M2,2+1,0 (Yeni),7,2.Kat,Yerden Isıtma,Krediye Uygun
15147669,"2,700,000",İzmir Satılık Daire,Karabağlar Satılık Daire,Esentepe Mahallesi Satılık Daire,100 M2,2+1,21 Ve Üzeri,5,3.Kat,Klimalı,Krediye Uygun
15149596,"1,750,000",İzmir Satılık Daire,Buca Satılık Daire,Yaylacık Mahallesi Satılık Daire,60 M2,2+0,11-15,4,3.Kat,Klimalı,Krediye Uygun
15150278,"3,000,000",İzmir Satılık Daire,Buca Satılık Daire,Göksu Mahallesi Satılık Daire,125 M2,3+1,5-10,3,2.Kat,Kombi Doğalgaz,Krediye Uygun
15152378,"7,950,000",İzmir Satılık Daire,Konak Satılık Daire,Göztepe Mahallesi Satılık Daire,135 M2,3+1,21 Ve Üzeri,8,4.Kat,Merkezi Doğalgaz,Krediye Uygun
15152080,"3,200,000",İzmir Satılık Daire,Bayraklı Satılık Daire,R. Şevket İnce Mahallesi Satılık Daire,100 M2,2+1,0 (Yeni),3,2.Kat,Kombi Doğalgaz,Krediye Uygun
15151112,"3,125,000",İzmir Satılık Daire,Karabağlar Satılık Daire,Reis Mahallesi Satılık Daire,135 M2,3+1,21 Ve Üzeri,6,5.Kat,Kombi Doğalgaz,Krediye Uygun
15150311,"1,900,000",İzmir Satılık Daire,Buca Satılık Daire,Kuruçeşme Mahallesi Satılık Daire,55 M2,1+1,5-10,5,2.Kat,Kombi Doğalgaz,Krediye Uygun
15152387,"5,950,000",İzmir Satılık Daire,Karabağlar Satılık Daire,Muammer Akar Mahallesi Satılık Daire,135 M2,3+1,21 Ve Üzeri,8,4.Kat,Kombi Doğalgaz,Krediye Uygun
15152385,"2,975,000",İzmir Satılık Daire,Konak Satılık Daire,Çankaya Mahallesi Satılık Daire,130 M2,3+1,21 Ve Üzeri,4,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun
15152078,"8,500,000",İzmir Satılık Daire,Karşıyaka Satılık Daire,Mavişehir Mahallesi Satılık Daire,210 M2,4+1,21 Ve Üzeri,17,17.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15152386,"2,649,000",İzmir Satılık Daire,Karabağlar Satılık Daire,Bahçelievler Mahallesi Satılık Daire,100 M2,2+1,0 (Yeni),3,3.Kat,Kombi Doğalgaz,Krediye Uygun
